log10_xi,log10_M_GeV,delta_C,allowed_GRB_dL,observable,H0_window
-2.000000000000000000e+01,1.920000000000000284e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.000000000000000000e+01,1.930000000000000071e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.000000000000000000e+01,1.939999999999999858e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.000000000000000000e+01,1.950000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.000000000000000000e+01,1.960000000000000142e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.000000000000000000e+01,1.970000000000000284e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.000000000000000000e+01,1.980000000000000071e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.000000000000000000e+01,1.989999999999999858e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.000000000000000000e+01,2.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.000000000000000000e+01,4.553679830642467864e-250,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.009999999999999964e+01,1.143832658002971284e-250,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.019999999999999929e+01,2.873177733555215974e-251,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.030000000000000071e+01,7.217096164232653393e-252,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.040000000000000036e+01,1.812852592983592076e-252,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.050000000000000000e+01,4.553679830642469066e-253,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.059999999999999964e+01,1.143832658002971113e-253,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.069999999999999929e+01,2.873177733555214175e-254,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.080000000000000071e+01,7.217096164232653907e-255,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.090000000000000036e+01,1.812852592983591347e-255,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.100000000000000000e+01,4.553679830642467940e-256,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.109999999999999964e+01,1.143832658002971496e-256,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.119999999999999929e+01,2.873177733555216310e-257,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.130000000000000071e+01,7.217096164232654551e-258,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.140000000000000036e+01,1.812852592983592146e-258,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.150000000000000000e+01,4.553679830642466198e-259,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.159999999999999964e+01,1.143832658002970871e-259,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.169999999999999929e+01,2.873177733555214447e-260,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.180000000000000071e+01,7.217096164232646651e-261,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.190000000000000036e+01,1.812852592983592817e-261,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.200000000000000000e+01,4.553679830642467678e-262,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.209999999999999964e+01,1.143832658002970793e-262,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.219999999999999929e+01,2.873177733555216382e-263,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.230000000000000071e+01,7.217096164232653738e-264,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.240000000000000036e+01,1.812852592983593015e-264,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.250000000000000000e+01,4.553679830642467140e-265,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.259999999999999964e+01,1.143832658002971273e-265,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.269999999999999929e+01,2.873177733555214514e-266,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.280000000000000071e+01,7.217096164232653910e-267,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.290000000000000036e+01,1.812852592983591909e-267,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.300000000000000000e+01,4.553679830642478817e-268,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.309999999999999964e+01,1.143832658002970689e-268,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.319999999999999929e+01,2.873177733555171077e-269,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.330000000000000071e+01,7.217096164233402039e-270,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.340000000000000036e+01,1.812852592984322920e-270,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.350000000000000000e+01,4.553679830644502894e-271,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.359999999999999964e+01,1.143832658015802675e-271,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.369999999999999929e+01,2.873177733587765738e-272,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.380000000000000071e+01,7.217096162840411544e-273,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.390000000000000036e+01,1.812852594298400246e-273,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.400000000000000000e+01,4.553679815788223375e-274,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.410000000000000142e+01,1.143832648957932510e-274,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.419999999999999929e+01,2.873177691386325080e-275,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.430000000000000071e+01,7.217094800728873959e-276,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.440000000000000036e+01,1.812853802014423167e-276,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.450000000000000000e+01,4.553672679284450208e-277,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.460000000000000142e+01,1.143830590351074838e-277,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.469999999999999929e+01,2.873128971024026962e-278,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.480000000000000071e+01,7.215417036139870941e-279,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.490000000000000036e+01,1.811574034751237488e-279,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.500000000000000000e+01,4.563245201172624326e-280,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.510000000000000142e+01,1.132233771719523430e-280,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.519999999999999929e+01,2.744809143562480839e-281,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.530000000000000071e+01,6.862022858906202098e-282,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.540000000000000036e+01,3.431011429453101049e-282,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.550000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.560000000000000142e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.569999999999999929e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.580000000000000071e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.590000000000000036e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.610000000000000142e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.619999999999999929e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.630000000000000071e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.639999999999999858e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.650000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.660000000000000142e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.669999999999999929e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.680000000000000071e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.689999999999999858e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.710000000000000142e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.719999999999999929e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.730000000000000071e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.739999999999999858e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.750000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.760000000000000142e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.769999999999999929e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.780000000000000071e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.789999999999999858e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.800000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.810000000000000142e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.820000000000000284e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.830000000000000071e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.839999999999999858e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.850000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.860000000000000142e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.870000000000000284e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.880000000000000071e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.889999999999999858e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.900000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.910000000000000142e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.920000000000000284e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.930000000000000071e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.950000000000000000e+01,1.939999999999999858e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
